id,URL,Created Date,Likes,Comments,Shares,Description,Link,Group Name,
475100886335230_707838679728115,https://www.facebook.com/groups/475100886335230/permalink/707838679728115/,11/15/2019 7:16:16 PM,0,0,0,Ha! Made my day.,https://media.giphy.com/media/l2JhFYTqPbvI0VwHu/200.gif,#Walkaway Blue States,
